GyroX_degps,GyroY_degps,GyroZ_degps,AccX_g,AccY_g,AccZ_g,T_deg[0],SysTime_ms
-0.495266,-0.190293,-0.081336,-0.507967,0.766785,-0.392887,32.360840,23975.185000
-0.264647,-0.194952,0.070017,-0.512891,0.777466,-0.388034,32.324219,23975.190000
-0.002533,-0.376876,0.260216,-0.517024,0.761204,-0.402706,32.324219,23975.195000
0.522757,0.166036,0.119629,-0.519772,0.764258,-0.399513,32.324219,23975.200000
0.247513,0.340210,-0.246237,-0.514495,0.748340,-0.409534,32.324219,23975.205000
-0.106333,0.141561,-0.259898,-0.506389,0.765390,-0.388255,32.360840,23975.210000
-0.499003,-0.151816,-0.177920,-0.504553,0.769072,-0.394514,32.360840,23975.215000
-0.359441,-0.268344,0.053355,-0.512743,0.776143,-0.386806,32.360840,23975.220000
-0.104592,-0.298972,0.269596,-0.520014,0.763884,-0.401140,32.360840,23975.225000
0.536780,0.070231,0.049822,-0.519269,0.765704,-0.400601,32.299805,23975.230000
0.306953,0.111755,-0.005067,-0.513559,0.744734,-0.408502,32.299805,23975.235000
0.262859,0.468774,-0.307400,-0.508407,0.771410,-0.382448,32.299805,23975.240000
-0.478639,-0.128968,-0.165774,-0.506497,0.764305,-0.395995,32.305908,23975.245000
-0.187916,-0.124484,0.106775,-0.514007,0.777450,-0.383911,32.318115,23975.250000
-0.012180,-0.283971,0.283312,-0.518772,0.762426,-0.403397,32.318115,23975.255000
0.365126,-0.001895,0.119132,-0.519445,0.763693,-0.402923,32.318115,23975.260000
0.251395,0.205627,-0.137908,-0.512465,0.747481,-0.405174,32.336426,23975.265000
0.024107,0.221275,-0.183952,-0.503597,0.772113,-0.392536,32.366943,23975.270000
-0.412948,-0.061250,-0.056169,-0.500824,0.769464,-0.393328,32.366943,23975.275000
-0.353388,-0.276863,0.041794,-0.509545,0.775012,-0.385186,32.366943,23975.280000
-0.083642,-0.368050,0.138534,-0.520530,0.757960,-0.396646,32.342529,23975.285000
0.482706,0.095204,-0.249545,-0.525999,0.760594,-0.397707,32.330322,23975.290000
0.222615,-0.062504,-0.193895,-0.523247,0.747775,-0.405384,32.330322,23975.295000
0.319828,0.222265,-0.349771,-0.516278,0.764806,-0.395241,32.330322,23975.300000
-0.462769,-0.236016,-0.115709,-0.513201,0.758625,-0.399071,32.397461,23975.305000
-0.537844,-0.125440,0.230430,-0.514214,0.773707,-0.387732,32.397461,23975.310000
-0.430977,-0.025790,0.326304,-0.517273,0.765979,-0.394644,32.397461,23975.315000
0.287479,0.439105,-0.034977,-0.514635,0.768089,-0.392669,32.397461,23975.320000
0.523576,0.336611,-0.088025,-0.509145,0.751725,-0.401473,32.342529,23975.325000
0.696003,0.359566,-0.186499,-0.504042,0.767108,-0.394954,32.342529,23975.330000
-0.000946,0.041206,0.081623,-0.501107,0.760157,-0.399855,32.342529,23975.335000
-0.135675,-0.127207,0.207357,-0.513536,0.780380,-0.390890,32.342529,23975.340000
-0.602413,-0.276017,0.337284,-0.516806,0.765918,-0.399155,32.342529,23975.345000
0.236597,0.161664,-0.111900,-0.519319,0.769795,-0.395834,32.342529,23975.350000
0.281879,0.034277,-0.166319,-0.513651,0.748409,-0.401783,32.342529,23975.355000
0.445211,0.038183,-0.490105,-0.508897,0.762012,-0.390272,32.342529,23975.360000
-0.178760,-0.279902,-0.135572,-0.510616,0.761152,-0.396983,32.342529,23975.365000
-0.288793,-0.136106,-0.029972,-0.517653,0.772141,-0.392539,32.342529,23975.370000
-0.331748,-0.164375,0.211742,-0.521441,0.764198,-0.397881,32.342529,23975.375000
-0.014459,0.128881,0.019866,-0.525131,0.766345,-0.396134,32.342529,23975.380000
0.155017,0.054422,0.079285,-0.512979,0.743206,-0.404745,32.324219,23975.385000
0.373361,0.242881,-0.298919,-0.507032,0.767403,-0.387704,32.324219,23975.390000
-0.131875,-0.064246,-0.087856,-0.505102,0.765580,-0.392990,32.324219,23975.395000
-0.174413,-0.063134,0.127509,-0.509908,0.779010,-0.390240,32.330322,23975.400000
-0.197927,-0.248021,0.308351,-0.515420,0.766581,-0.397455,32.342529,23975.405000
0.321098,0.207907,0.088752,-0.520119,0.766021,-0.400818,32.342529,23975.410000
0.157549,0.023267,-0.028812,-0.513294,0.750144,-0.405353,32.342529,23975.415000
0.318665,0.254903,-0.434617,-0.506883,0.767166,-0.392296,32.336426,23975.420000
-0.227733,-0.271851,-0.133719,-0.506612,0.762448,-0.393881,32.330322,23975.425000
-0.348613,-0.181310,0.076889,-0.514674,0.775851,-0.388157,32.330322,23975.430000
-0.147914,-0.238623,0.271456,-0.519289,0.765159,-0.397629,32.330322,23975.435000
0.322325,0.152788,0.050832,-0.521369,0.765569,-0.404956,32.336426,23975.440000
0.315411,0.164890,-0.028264,-0.516096,0.743423,-0.402374,32.342529,23975.445000
0.369742,0.286650,-0.284396,-0.509258,0.768997,-0.392510,32.342529,23975.450000
-0.527501,-0.109335,-0.070443,-0.507083,0.764702,-0.393522,32.342529,23975.455000
-0.393748,-0.242885,0.049605,-0.512757,0.775573,-0.386202,32.324219,23975.460000
-0.222395,-0.242282,0.249338,-0.516375,0.766691,-0.393371,32.324219,23975.465000
0.440916,0.097708,0.182159,-0.520843,0.762448,-0.402183,32.324219,23975.470000
0.341660,0.106655,-0.018863,-0.513582,0.750465,-0.401904,32.324219,23975.475000
0.517119,0.490987,-0.485844,-0.508545,0.768916,-0.393141,32.373047,23975.480000
-0.287617,-0.006111,-0.252225,-0.507901,0.763458,-0.392968,32.373047,23975.485000
-0.198778,-0.192878,-0.057123,-0.512729,0.777163,-0.384078,32.373047,23975.490000
0.033256,-0.224521,0.272618,-0.517845,0.763195,-0.399259,32.373047,23975.495000
0.259875,0.026242,0.154785,-0.521753,0.763299,-0.401792,32.354736,23975.500000
0.195240,0.212828,0.033323,-0.514316,0.749515,-0.403301,32.354736,23975.505000
0.128816,0.292490,-0.231307,-0.507993,0.766672,-0.397078,32.354736,23975.510000
-0.503660,-0.214594,0.041303,-0.507145,0.763748,-0.390512,32.354736,23975.515000
-0.227063,-0.185439,0.053316,-0.514167,0.777534,-0.387531,32.348633,23975.520000
-0.260046,-0.455511,0.298328,-0.518978,0.764751,-0.398555,32.348633,23975.525000
0.433602,0.155883,0.222873,-0.522259,0.767281,-0.402249,32.348633,23975.530000
0.238782,0.138303,-0.082591,-0.516465,0.749459,-0.404001,32.354736,23975.535000
0.185584,0.358890,-0.461062,-0.510466,0.768167,-0.394691,32.366943,23975.540000
-0.243946,-0.011405,-0.262887,-0.506245,0.762026,-0.390003,32.366943,23975.545000
-0.167077,-0.129206,0.057586,-0.511836,0.775163,-0.386866,32.366943,23975.550000
0.026699,-0.317521,0.211171,-0.515755,0.765506,-0.396687,32.366943,23975.555000
0.252647,-0.022918,0.102036,-0.520946,0.762652,-0.404661,32.360840,23975.560000
0.301707,0.176908,-0.072432,-0.514752,0.747206,-0.401441,32.360840,23975.565000
0.162911,0.225700,-0.195412,-0.508357,0.766911,-0.395499,32.360840,23975.570000
-0.552065,-0.165272,-0.000767,-0.506164,0.765062,-0.387315,32.354736,23975.575000
-0.290137,-0.174302,0.031443,-0.510664,0.777478,-0.388791,32.354736,23975.580000
-0.267819,-0.426883,0.374161,-0.518167,0.767213,-0.395400,32.354736,23975.585000
0.475834,0.086875,0.159602,-0.522582,0.770032,-0.403147,32.354736,23975.590000
0.347891,0.046067,-0.039126,-0.514935,0.746758,-0.404008,32.360840,23975.595000
0.242565,0.304592,-0.538675,-0.511568,0.768037,-0.394758,32.360840,23975.600000
-0.251781,-0.012160,-0.172455,-0.507549,0.764686,-0.389137,32.360840,23975.605000
-0.177347,-0.064844,-0.009947,-0.509417,0.775477,-0.390878,32.360840,23975.610000
-0.089005,-0.117426,0.173347,-0.514226,0.767064,-0.390793,32.366943,23975.615000
0.468172,0.165304,0.214901,-0.519272,0.764803,-0.406978,32.366943,23975.620000
0.348152,0.157146,-0.080144,-0.512914,0.747094,-0.401357,32.366943,23975.625000
0.198243,0.410270,-0.273678,-0.508041,0.767576,-0.398744,32.366943,23975.630000
-0.511881,-0.174890,-0.239585,-0.504238,0.762404,-0.386785,32.360840,23975.635000
-0.231772,-0.316349,0.035788,-0.512736,0.777545,-0.389245,32.360840,23975.640000
-0.225864,-0.440440,0.307885,-0.516208,0.767348,-0.395273,32.360840,23975.645000
0.384463,0.039587,0.125403,-0.522017,0.764336,-0.408304,32.360840,23975.650000
0.208832,0.079059,0.083384,-0.514166,0.748102,-0.398574,32.397461,23975.655000
0.107124,0.381598,-0.457034,-0.509689,0.764851,-0.398983,32.397461,23975.660000
-0.123007,0.036938,-0.277795,-0.511467,0.762845,-0.388654,32.397461,23975.665000
-0.151886,-0.286367,0.060915,-0.512496,0.774174,-0.388020,32.379150,23975.670000
0.029356,-0.222395,0.333920,-0.517005,0.766530,-0.397817,32.336426,23975.675000
0.342706,0.056749,0.065965,-0.522345,0.764532,-0.403109,32.336426,23975.680000
0.223995,0.274223,0.030994,-0.513981,0.750873,-0.402318,32.336426,23975.685000
0.297802,0.535940,-0.224797,-0.509883,0.770357,-0.395983,32.330322,23975.690000
-0.478101,-0.059470,-0.083974,-0.503137,0.760818,-0.386523,32.312012,23975.695000
-0.123385,-0.090623,-0.067201,-0.511186,0.776331,-0.389095,32.312012,23975.700000
-0.159152,-0.373162,0.300540,-0.515556,0.766251,-0.395144,32.312012,23975.705000
0.392593,0.082642,0.160609,-0.521647,0.763645,-0.406676,32.312012,23975.710000
0.151717,0.040313,-0.017252,-0.515947,0.749547,-0.401880,32.312012,23975.715000
0.116542,0.339107,-0.316439,-0.511110,0.763215,-0.401104,32.312012,23975.720000
-0.371452,-0.115083,-0.312466,-0.507392,0.761321,-0.386377,32.312012,23975.725000
-0.420729,-0.225434,0.072392,-0.512590,0.777787,-0.386801,32.360840,23975.730000
-0.083477,-0.191315,0.328455,-0.517089,0.765822,-0.395661,32.360840,23975.735000
0.504400,0.046394,0.177813,-0.520795,0.764374,-0.402826,32.360840,23975.740000
0.380221,0.194644,0.022889,-0.515566,0.749953,-0.402311,32.360840,23975.745000
0.186749,0.427221,-0.265206,-0.510829,0.764158,-0.401053,32.336426,23975.750000
-0.412017,0.046579,-0.108872,-0.507103,0.763375,-0.386975,32.336426,23975.755000
-0.255248,-0.095251,0.008767,-0.509139,0.776096,-0.389085,32.336426,23975.760000
-0.258837,-0.391886,0.359703,-0.514856,0.771954,-0.391581,32.336426,23975.765000
0.356032,-0.008093,0.145242,-0.521834,0.764225,-0.409406,32.305908,23975.770000
0.302373,0.188020,-0.078262,-0.513131,0.750838,-0.400391,32.305908,23975.775000
0.146394,0.249959,-0.458934,-0.510881,0.763751,-0.400611,32.305908,23975.780000
-0.162944,0.065371,-0.386833,-0.506612,0.763133,-0.385342,32.305908,23975.785000
-0.319839,-0.177027,-0.054020,-0.510977,0.776085,-0.390794,32.348633,23975.790000
-0.099926,-0.316949,0.328145,-0.515771,0.767681,-0.394939,32.348633,23975.795000
0.346100,-0.054703,0.191835,-0.521283,0.763070,-0.407965,32.348633,23975.800000
0.148695,0.098264,0.082044,-0.515075,0.750278,-0.397218,32.348633,23975.805000
0.286443,0.234100,-0.411922,-0.512134,0.764025,-0.401083,32.342529,23975.810000
-0.384434,-0.116041,-0.140313,-0.506712,0.766165,-0.385174,32.342529,23975.815000
-0.251540,-0.145332,0.108291,-0.511067,0.775920,-0.390431,32.342529,23975.820000
-0.246909,-0.382899,0.342424,-0.515592,0.769812,-0.390948,32.336426,23975.825000
0.384142,-0.052330,0.303770,-0.521938,0.764055,-0.408308,32.324219,23975.830000
0.398973,0.199768,0.099280,-0.514677,0.753488,-0.397737,32.324219,23975.835000
0.230052,0.297008,-0.354802,-0.509535,0.766267,-0.402894,32.324219,23975.840000
-0.284536,-0.029785,-0.240409,-0.506992,0.759966,-0.387219,32.342529,23975.845000
-0.394322,-0.266007,0.067177,-0.511132,0.778213,-0.388191,32.354736,23975.850000
-0.119214,-0.240948,0.266294,-0.516068,0.769974,-0.393275,32.354736,23975.855000
0.370457,-0.057714,0.259642,-0.521305,0.761878,-0.408413,32.354736,23975.860000
0.299659,0.074033,0.044539,-0.515096,0.752740,-0.396929,32.354736,23975.865000
0.287368,0.349648,-0.239510,-0.512571,0.762672,-0.404712,32.354736,23975.870000
-0.325415,-0.095266,-0.083391,-0.507749,0.759459,-0.384348,32.354736,23975.875000
-0.195671,-0.076345,-0.083446,-0.509851,0.777278,-0.388569,32.354736,23975.880000
-0.232986,-0.434939,0.263842,-0.514908,0.769378,-0.395817,32.312012,23975.885000
0.290900,-0.064650,0.228586,-0.521476,0.763478,-0.405208,32.312012,23975.890000
0.363013,0.142091,-0.071056,-0.514466,0.752267,-0.401314,32.312012,23975.895000
0.078271,0.323881,-0.279304,-0.511916,0.761122,-0.404542,32.312012,23975.900000
-0.177633,0.149570,-0.293710,-0.507830,0.762132,-0.385161,32.348633,23975.905000
-0.268336,-0.176579,-0.035322,-0.509374,0.776217,-0.389496,32.348633,23975.910000
-0.183157,-0.381164,0.200601,-0.516114,0.770505,-0.391446,32.348633,23975.915000
0.325487,-0.095907,0.220616,-0.520649,0.763891,-0.405590,32.348633,23975.920000
0.331517,0.042141,0.054021,-0.516294,0.754992,-0.397039,32.342529,23975.925000
0.344944,0.335513,-0.223596,-0.511993,0.756930,-0.405195,32.342529,23975.930000
-0.241256,0.115818,-0.151835,-0.509096,0.765938,-0.382707,32.342529,23975.935000
-0.168464,-0.114573,0.001963,-0.508288,0.778816,-0.391300,32.342529,23975.940000
-0.204572,-0.332759,0.261449,-0.513854,0.770571,-0.392296,32.299805,23975.945000
0.311504,-0.026517,0.205617,-0.521815,0.762782,-0.406317,32.299805,23975.950000
0.360525,0.120761,0.045821,-0.515946,0.754021,-0.399681,32.299805,23975.955000
-0.178432,-0.316939,0.124663,-0.515935,0.775768,-0.390304,32.305908,23976.005000
0.168618,0.038672,0.252073,-0.520194,0.759347,-0.408316,32.305908,23976.010000
0.461661,0.294216,-0.004619,-0.515844,0.754957,-0.395487,32.305908,23976.015000
0.121959,0.240231,-0.289938,-0.510951,0.762516,-0.402359,32.342529,23976.020000
-0.076917,0.182624,-0.285602,-0.507831,0.764927,-0.385933,32.342529,23976.025000
-0.319216,-0.188609,-0.074444,-0.507709,0.774219,-0.390314,32.342529,23976.030000
-0.068898,-0.260633,0.223561,-0.513220,0.771180,-0.389631,32.342529,23976.035000
0.253252,-0.041187,0.207305,-0.522261,0.757847,-0.408358,32.354736,23976.040000
0.413426,0.109847,0.108465,-0.514759,0.758904,-0.397363,32.354736,23976.045000
0.289127,0.493190,-0.350623,-0.511584,0.758495,-0.407378,32.354736,23976.050000
-0.339570,0.019292,-0.247519,-0.507184,0.764555,-0.383720,32.354736,23976.055000
-0.330036,-0.142474,0.001307,-0.508624,0.775520,-0.388136,32.354736,23976.060000
-0.111992,-0.313448,0.222656,-0.515216,0.774657,-0.390810,32.354736,23976.065000
0.180719,-0.188065,0.261302,-0.520766,0.759739,-0.404619,32.354736,23976.070000
0.541794,0.143769,0.038263,-0.515415,0.757419,-0.396810,32.354736,23976.075000
0.128008,0.135119,-0.269283,-0.515046,0.760486,-0.406728,32.330322,23976.080000
-0.180705,0.163812,-0.279154,-0.508203,0.759998,-0.386192,32.330322,23976.085000
-0.151045,-0.146650,0.011148,-0.507494,0.776479,-0.389699,32.330322,23976.090000
-0.161782,-0.238476,0.241929,-0.514697,0.769526,-0.388894,32.336426,23976.095000
0.327464,-0.128161,0.264562,-0.520907,0.760689,-0.407632,32.354736,23976.100000
0.270317,0.129006,0.052611,-0.517302,0.759583,-0.397096,32.354736,23976.105000
0.309990,0.253444,-0.195082,-0.513970,0.754001,-0.407193,32.354736,23976.110000
-0.096628,0.059911,-0.274285,-0.507305,0.765991,-0.382462,32.336426,23976.115000
-0.322547,-0.083872,-0.074592,-0.506987,0.772095,-0.392742,32.330322,23976.120000
0.085756,0.195886,-0.220533,-0.507954,0.764224,-0.385608,32.360840,23976.145000
0.329064,0.112281,0.018836,-0.517181,0.760408,-0.397298,32.342529,23976.165000
0.266465,0.285673,-0.310124,-0.514245,0.754742,-0.407933,32.342529,23976.170000
-0.117008,0.141416,-0.289381,-0.506968,0.765878,-0.386400,32.342529,23976.175000
-0.299917,-0.098163,-0.056560,-0.504914,0.771042,-0.393710,32.342529,23976.180000
-0.166220,-0.267325,0.192133,-0.514345,0.774039,-0.385912,32.342529,23976.185000
0.144655,-0.171501,0.324776,-0.520324,0.760984,-0.408271,32.342529,23976.190000
0.512440,0.158198,-0.050137,-0.515561,0.755087,-0.398855,32.318115,23976.195000
0.090593,0.181258,-0.281832,-0.513102,0.757089,-0.405101,32.318115,23976.200000
-0.062602,0.234944,-0.282411,-0.507050,0.765307,-0.386365,32.318115,23976.205000
-0.460285,-0.044497,-0.112799,-0.508033,0.771385,-0.389717,32.318115,23976.210000
-0.082813,-0.294486,0.074205,-0.515070,0.775177,-0.384785,32.366943,23976.215000
0.391203,-0.075425,0.359527,-0.519836,0.759917,-0.409477,32.366943,23976.220000
0.584371,0.109247,0.071393,-0.516151,0.757247,-0.396663,32.366943,23976.225000
0.170194,0.109533,-0.233208,-0.513229,0.758070,-0.406723,32.366943,23976.230000
-0.219605,0.137988,-0.353051,-0.507043,0.764518,-0.386237,32.360840,23976.235000
-0.397868,-0.101843,-0.073342,-0.507597,0.771589,-0.390758,32.360840,23976.240000
-0.042348,-0.283237,0.194958,-0.513225,0.774785,-0.386778,32.360840,23976.245000
0.027465,-0.207403,0.281273,-0.521646,0.760721,-0.405737,32.354736,23976.250000
0.580907,0.248596,0.079961,-0.516731,0.764149,-0.396676,32.330322,23976.255000
0.168873,0.327540,-0.212917,-0.512694,0.753029,-0.407453,32.330322,23976.260000
-0.153570,0.076873,-0.307698,-0.507787,0.763117,-0.383861,32.330322,23976.265000
-0.436700,-0.149909,0.013493,-0.508215,0.772499,-0.392770,32.318115,23976.270000
-0.198599,-0.281985,0.109577,-0.514496,0.777495,-0.387543,32.318115,23976.275000
0.197249,-0.188591,0.311363,-0.521244,0.762701,-0.406138,32.318115,23976.280000
0.464077,0.195013,0.033519,-0.517935,0.758929,-0.397971,32.318115,23976.285000
0.326648,0.233686,-0.279463,-0.515698,0.754241,-0.408536,32.342529,23976.290000
-0.094988,0.126745,-0.239214,-0.507685,0.761519,-0.385973,32.342529,23976.295000
-0.361821,-0.089642,-0.128093,-0.507649,0.774011,-0.389296,32.342529,23976.300000
-0.135460,-0.188440,0.213243,-0.515037,0.774285,-0.387839,32.342529,23976.305000
0.095750,-0.264827,0.224335,-0.521360,0.762943,-0.404716,32.324219,23976.310000
0.407760,0.186116,-0.026201,-0.518358,0.760000,-0.401193,32.324219,23976.315000
0.243525,0.324468,-0.070911,-0.511902,0.750325,-0.407398,32.324219,23976.320000
-0.219817,0.134483,-0.326770,-0.509160,0.764014,-0.384828,32.324219,23976.325000
-0.298795,-0.080500,-0.103331,-0.505708,0.775060,-0.392343,32.330322,23976.330000
-0.245652,-0.314701,0.149460,-0.513207,0.773974,-0.389263,32.330322,23976.335000
0.228433,-0.050219,0.171644,-0.520891,0.762618,-0.405437,32.330322,23976.340000
0.387143,0.072009,0.017266,-0.516502,0.759969,-0.400132,32.330322,23976.345000
0.120446,0.209794,-0.094101,-0.513142,0.751418,-0.405185,32.342529,23976.350000
0.037277,0.288629,-0.259702,-0.508856,0.767751,-0.384774,32.342529,23976.355000
-0.544104,-0.243595,-0.067790,-0.507083,0.770418,-0.396893,32.342529,23976.360000
-0.100023,-0.216218,0.062033,-0.514749,0.777522,-0.383559,32.342529,23976.365000
0.149173,-0.319920,0.292833,-0.519382,0.760129,-0.408129,32.336426,23976.370000
0.428424,0.107038,0.091237,-0.519125,0.761955,-0.396732,32.336426,23976.375000
0.264595,0.206253,-0.207773,-0.515018,0.751492,-0.407182,32.336426,23976.380000
0.021084,0.253528,-0.292217,-0.507592,0.768173,-0.384869,32.324219,23976.385000
-0.461061,-0.169464,-0.168311,-0.506097,0.769432,-0.391668,32.312012,23976.390000
-0.340815,-0.283831,0.147297,-0.514163,0.776800,-0.387658,32.312012,23976.395000
0.264748,0.016746,0.216265,-0.520422,0.758607,-0.408809,32.312012,23976.400000
0.608994,0.133815,-0.115177,-0.519326,0.757434,-0.397349,32.348633,23976.405000
0.150354,0.232041,-0.280497,-0.513410,0.752399,-0.406122,32.366943,23976.410000
0.095390,0.216776,-0.270047,-0.508492,0.766811,-0.387773,32.366943,23976.415000
-0.424304,-0.136394,-0.170385,-0.507302,0.771306,-0.392825,32.366943,23976.420000
-0.170803,-0.161954,0.113024,-0.513838,0.778512,-0.382561,32.342529,23976.425000
-0.049325,-0.322871,0.396516,-0.521221,0.760729,-0.406545,32.330322,23976.430000
0.572730,0.223170,-0.057624,-0.518386,0.760441,-0.396514,32.330322,23976.435000
0.340457,0.416574,-0.168227,-0.513711,0.752978,-0.405850,32.330322,23976.440000
-0.224958,0.254093,-0.277280,-0.508752,0.764910,-0.383062,32.366943,23976.445000
-0.561344,-0.077016,-0.123793,-0.506270,0.769589,-0.392844,32.366943,23976.450000
-0.281367,-0.360729,0.066852,-0.512760,0.776637,-0.387943,32.366943,23976.455000
0.057205,-0.165683,0.226359,-0.520441,0.760930,-0.404812,32.366943,23976.460000
0.373695,0.176339,0.075349,-0.518531,0.766561,-0.397286,32.324219,23976.465000
0.180698,0.219687,-0.197995,-0.513012,0.749330,-0.406814,32.324219,23976.470000
-0.045546,0.122147,-0.372556,-0.505279,0.766668,-0.383801,32.324219,23976.475000
-0.460204,-0.131933,-0.098156,-0.506567,0.772055,-0.391472,32.324219,23976.480000
-0.196055,-0.209271,0.208989,-0.513271,0.774989,-0.386615,32.360840,23976.485000
-0.066374,-0.345872,0.375731,-0.519612,0.761226,-0.405404,32.360840,23976.490000
0.468720,0.172022,0.068747,-0.518485,0.763563,-0.400007,32.360840,23976.495000
0.198157,0.164168,-0.083523,-0.514555,0.746568,-0.409816,32.360840,23976.500000
-0.129401,0.197102,-0.383265,-0.508301,0.769025,-0.382687,32.330322,23976.505000
